17	32	8167	5102	445387	922135	43387	5950
18	32	8083	5129	447762	927840	43078	6300
19	32	8167	4856	423923	863774	43419	6650
20	32	8084	4332	378206	761747	43246	7000
21	32	8167	5065	442188	899073	43338	7350
22	32	8250	4314	376644	750859	43404	7700
23	32	8416	4291	374602	755121	43359	8050
24	32	8250	4872	425334	865850	43536	8400
25	32	8833	5082	443701	923212	43988	8750
26	32	9000	5089	444306	924462	44105	9100
27	32	9083	5126	447494	925926	44230	9450
28	32	9084	5117	446659	924192	44300	9800
29	32	9083	5123	447288	928691	44243	10150
30	32	9000	5112	446210	928707	44065	10500
31	32	9083	4957	432762	892071	44319	10850
32	32	9083	5145	449219	932644	44360	11200
2	256	8416	5130	447798	928776	43448	5600
3	256	8417	5098	445027	925349	43580	8400
4	256	8666	5144	449057	932947	43624	8988
5	256	8750	5151	449637	938141	43723	9556
6	256	8916	5124	447243	929806	44252	10262
7	256	9583	5132	447975	930373	44680	12266
8	256	9584	5130	447847	932229	44980	14314
9	256	10084	5137	448483	934680	45403	15580
10	256	10917	5146	449221	938539	46321	17794
11	256	11167	4827	421333	857039	46413	19992
12	256	11417	5115	446541	928306	46456	21616
13	256	12833	5133	448145	934921	48155	24116
14	256	12916	5175	451809	938978	48040	26678
15	256	12750	5142	448905	941951	48201	29140
16	256	14250	5185	452602	945576	49423	30782
17	256	14334	5106	445718	921495	49353	32466
18	256	14417	5198	453758	947352	49904	33944
19	256	15750	5234	456932	954103	51268	35800
20	256	15833	5181	452293	946218	51449	38180
21	256	15667	5183	452416	947382	51069	40120
22	256	17084	5240	457496	957407	52639	41958
23	256	17250	5228	456405	952310	52837	44246
24	256	17250	5197	453739	950574	52607	46528
25	256	18667	5263	459373	960292	54358	48200
26	256	18750	5044	440335	916486	54102	50624
27	256	18667	5246	457993	963049	54384	52320
28	256	20167	5270	460065	965513	55752	53974
29	256	20250	5272	460234	966605	55777	56440
30	256	20416	5260	459142	961827	55860	58012
31	256	21500	5289	461774	972535	57290	59692
32	256	21750	5241	457464	962976	57665	61960
1	1	11084	5116	446597	931797	46437	194
1	2	11167	5127	447610	926632	46470	194
1	4	11084	4280	373588	747391	46699	194
1	8	11083	5128	447657	929442	46446	194
1	16	11084	5041	440091	915821	46729	358
1	32	11167	5025	438659	926527	46725	686
1	64	11666	5125	447403	932474	46924	1372
1	128	12500	4351	379790	763893	47782	2744
1	256	15333	5128	447700	930182	50739	5488
2	32	11417	5128	447673	928355	46858	1372
3	32	11250	5084	443868	927197	46500	2058
4	32	11417	5051	440858	918142	46784	2744
5	32	11416	4366	381139	759882	46678	3430
6	32	11334	5095	444760	933668	46656	4116
7	32	12750	5146	449219	940501	48200	4802
8	32	13250	4516	394235	760723	48552	5488
9	32	13250	4998	436337	882812	48586	6174
10	32	13333	5151	449669	933965	48859	6860
11	32	13333	5130	447781	935408	48751	7546
12	32	13334	5196	453546	943935	48906	8232
13	32	14500	5130	447828	931742	49953	8918
14	32	14500	5211	454993	945899	50086	9604
15	32	14500	5157	450212	940196	49975	10290
16	32	15250	5105	445682	923569	50582	10976
17	32	15250	5089	444228	917029	50652	11662
18	32	15250	5181	452292	939894	50671	12348
19	32	16250	5219	455627	951643	51799	13034
20	32	16500	4437	387320	776499	51914	13720
21	32	16500	5220	455771	952478	52059	14406
22	32	17084	5218	455500	948006	52835	15092
23	32	17083	5126	447513	933007	52837	15778
24	32	17084	5205	454407	948521	52760	16464
25	32	18167	4838	422290	890244	54078	17150
26	32	18167	5198	453765	953615	54002	17836
27	32	18333	5250	458329	958956	53992	18522
28	32	19000	4812	420085	872214	54459	19208
29	32	19000	5194	453460	952944	54799	19894
30	32	19167	5102	445410	925729	54741	20580
31	32	20000	5189	453022	939694	55758	21266
32	32	20083	5260	459169	962928	55922	21952
2	256	15333	5178	452068	947569	50840	10976
3	256	15417	5088	444238	924339	50897	16464
4	256	19584	5262	459395	959576	55078	18004
5	256	19500	5252	458425	956202	55202	19424
6	256	20667	5287	461508	968377	56291	19640
7	256	27583	5358	467726	985156	63652	25160
8	256	27417	5234	456944	959625	63465	30624
9	256	27750	5381	469747	991575	63759	36120
10	256	35250	5403	471681	998365	71668	37260
11	256	34667	5420	473180	999385	71177	38374
12	256	34667	5365	468345	988211	71109	40258
13	256	41250	5378	469546	999228	77862	46318
14	256	41500	5452	475918	1016997	78008	50982
15	256	41499	5519	481779	1024275	78391	56844
16	256	48167	5572	486398	1040336	85162	58984
17	256	48417	5579	487011	1038718	85593	61256
18	256	48584	5636	491987	1049937	85669	63644
19	256	55000	5696	497315	1060291	92735	68232
20	256	55083	5651	493325	1055830	93047	73836
21	256	55000	5505	480622	1024553	92442	79792
22	256	61834	5676	495502	1070068	99919	81768
23	256	61917	5767	503516	1085757	99918	83804
24	256	62166	5586	487565	1050173	99975	86078
25	256	69333	5763	503077	1078910	107209	91412
26	256	69166	5050	440805	925803	107357	95918
27	256	69667	5758	502616	1089947	107729	101228
28	256	75749	5951	519467	1125609	114350	104034
29	256	75833	5799	506218	1090382	114504	106562
30	256	76249	5876	512979	1127385	114876	109910
31	256	83166	6050	528152	1142613	121954	114140
32	256	83083	6006	524324	1139548	122053	118742
